"Rank","Genes ranked in the direction 2","'-log10(RRA score)'","KO essential score","Brief feature","Description"
13947,"PARVG",0.1112,0.24,"NA","parvin gamma"
13948,"FBP1",0.1111,-0.145,"NA","fructose-bisphosphatase 1"
13949,"ATP12A",0.1111,-0.05,"NA","ATPase H+/K+ transporting non-gastric alpha2 subunit"
13950,"PHC3",0.1111,0.12,"NA","polyhomeotic homolog 3"
13951,"CXXC5",0.1111,0.075,"TF","CXXC finger protein 5"
13952,"PLA2G2E",0.111,-0.005,"NA","phospholipase A2 group IIE"
13953,"PITPNB",0.111,-0.045,"NA","phosphatidylinositol transfer protein beta"
13954,"RAD9B",0.1109,-0.045,"NA","RAD9 checkpoint clamp component B"
13955,"SOCS1",0.1109,-0.045,"NA","suppressor of cytokine signaling 1"
13956,"OR6B1",0.1109,-0.01,"NA","olfactory receptor family 6 subfamily B member 1"
13957,"ITIH1",0.1108,-0.135,"NA","inter-alpha-trypsin inhibitor heavy chain 1"
13958,"C8B",0.1108,0.12,"NA","complement C8 beta chain"
13959,"C4orf19",0.1107,-0.05,"NA","chromosome 4 open reading frame 19"
13960,"HOOK3",0.1107,0.05,"NA","hook microtubule tethering protein 3"
13961,"PNPO",0.1107,-0.105,"NA","pyridoxamine 5'-phosphate oxidase"
13962,"H2BC7",0.1107,,,
13963,"IRX1",0.1106,0.08,"TF","iroquois homeobox 1"
13964,"KAT2A",0.1106,-0.315,"ChroRemod","lysine acetyltransferase 2A"
13965,"BCL2L15",0.1106,-0.09,"NA","BCL2 like 15"
13966,"ETFA",0.1106,0.115,"NA","electron transfer flavoprotein subunit alpha"
13967,"MRLN",0.1105,,,
13968,"STARD3NL",0.1105,0.075,"NA","STARD3 N-terminal like"
13969,"ARNT2",0.1105,0.055,"TF","aryl hydrocarbon receptor nuclear translocator 2"
13970,"SFN",0.1104,-0.195,"NA","stratifin"
13971,"KCNE1",0.1104,,,
13972,"ELAC2",0.1103,-1.06,"NA","elaC ribonuclease Z 2"
13973,"MTG2",0.1103,-0.54,"NA","mitochondrial ribosome associated GTPase 2"
13974,"PTP4A2",0.1102,-0.215,"NA","protein tyrosine phosphatase 4A2"
13975,"TMEM131",0.1102,-0.075,"NA","transmembrane protein 131"
13976,"SLA2",0.1102,0.185,"NA","Src like adaptor 2"
13977,"SCGB2A1",0.1101,-0.285,"NA","secretoglobin family 2A member 1"
13978,"SDK1",0.1101,0.115,"NA","sidekick cell adhesion molecule 1"
13979,"EIF5AL1",0.11,-0.18,"NA","eukaryotic translation initiation factor 5A like 1"
13980,"DYRK1A",0.11,-0.065,"Kinase","dual specificity tyrosine phosphorylation regulated kinase 1A"
13981,"OR6K3",0.11,-0.045,"NA","olfactory receptor family 6 subfamily K member 3"
13982,"ZNF438",0.1099,0.15,"TF","zinc finger protein 438"
13983,"ACBD5",0.1099,0.05,"NA","acyl-CoA binding domain containing 5"
13984,"NPRL3",0.1099,,,
13985,"CHRM2",0.1099,0.025,"NA","cholinergic receptor muscarinic 2"
13986,"ZNF655",0.1098,-0.09,"TF","zinc finger protein 655"
13987,"APOA5",0.1098,0.03,"NA","apolipoprotein A5"
13988,"FEM1C",0.1098,-0.07,"NA","fem-1 homolog C"
13989,"TMEM120B",0.1097,-0.005,"NA","transmembrane protein 120B"
13990,"ASB4",0.1097,0.2,"NA","ankyrin repeat and SOCS box containing 4"
13991,"OR52H1",0.1097,0.05,"NA","olfactory receptor family 52 subfamily H member 1 (gene/pseudogene)"
13992,"PXMP4",0.1097,-0.025,"NA","peroxisomal membrane protein 4"
13993,"KCNG3",0.1096,-0.11,"NA","potassium voltage-gated channel modifier subfamily G member 3"
13994,"OSGEP",0.1096,-1.205,"NA","O-sialoglycoprotein endopeptidase"
13995,"SCARB2",0.1096,-0.1,"NA","scavenger receptor class B member 2"
13996,"E4F1",0.1095,-0.57,"TF","E4F transcription factor 1"
13997,"CYP4F12",0.1095,-0.08,"NA","cytochrome P450 family 4 subfamily F member 12"
13998,"PEDS1",0.1095,,,
13999,"HNRNPC",0.1095,-1.13,"NA","heterogeneous nuclear ribonucleoprotein C"
14000,"CAMK2A",0.1094,-0.01,"Kinase","calcium/calmodulin dependent protein kinase II alpha"
14001,"PLA2G15",0.1094,0.07,"NA","phospholipase A2 group XV"
14002,"MARCO",0.1094,-0.08,"NA","macrophage receptor with collagenous structure"
14003,"ABCA8",0.1094,-0.035,"NA","ATP binding cassette subfamily A member 8"
14004,"NCSTN",0.1093,-0.09,"NA","nicastrin"
14005,"ACTN3",0.1093,,,
14006,"CLVS1",0.1092,-0.04,"NA","clavesin 1"
14007,"NCEH1",0.1092,-0.015,"NA","neutral cholesterol ester hydrolase 1"
14008,"IKBKE",0.1092,0.085,"Kinase","inhibitor of nuclear factor kappa B kinase subunit epsilon"
14009,"DRP2",0.1091,0.015,"NA","dystrophin related protein 2"
14010,"TBC1D16",0.1091,-0.155,"NA","NA"
14011,"TRIP11",0.1091,-0.01,"ChroRemod","thyroid hormone receptor interactor 11"
14012,"TUBA8",0.109,-0.06,"NA","tubulin alpha 8"
14013,"PMFBP1",0.109,-0.065,"NA","polyamine modulated factor 1 binding protein 1"
14014,"B3GALT1",0.109,-0.04,"NA","beta-1"
14015,"C16orf89",0.109,-0.135,"NA","chromosome 16 open reading frame 89"
14016,"CAPN11",0.1089,-0.065,"NA","calpain 11"
14017,"TSPAN12",0.1089,0.125,"NA","tetraspanin 12"
14018,"SLC7A3",0.1089,-0.01,"NA","solute carrier family 7 member 3"
14019,"PPP1R3E",0.1089,-0.325,"NA","protein phosphatase 1 regulatory subunit 3E"
14020,"SLCO1B1",0.1088,0.135,"NA","solute carrier organic anion transporter family member 1B1"
14021,"TIMP4",0.1088,0.195,"NA","TIMP metallopeptidase inhibitor 4"
14022,"RNPEP",0.1088,-0.105,"NA","arginyl aminopeptidase"
14023,"TTC21A",0.1087,0.105,"NA","tetratricopeptide repeat domain 21A"
14024,"FIBP",0.1087,-0.125,"NA","FGF1 intracellular binding protein"
14025,"NRAS",0.1087,-0.2,"NA","NRAS proto-oncogene"
14026,"SARS1",0.1087,,,
14027,"MMP8",0.1086,-0.005,"NA","matrix metallopeptidase 8"
14028,"SPATA46",0.1086,-0.03,"NA","spermatogenesis associated 46"
14029,"ZNF324",0.1085,0,"TF","zinc finger protein 324"
14030,"CD40",0.1085,0.015,"NA","CD40 molecule"
14031,"UBE4A",0.1085,0.135,"NA","ubiquitination factor E4A"
14032,"OR56A4",0.1085,-0.01,"NA","olfactory receptor family 56 subfamily A member 4"
14033,"G0S2",0.1084,0.125,"NA","G0/G1 switch 2"
14034,"CENPJ",0.1084,-0.345,"NA","centromere protein J"
14035,"CTTNBP2NL",0.1084,0.02,"NA","CTTNBP2 N-terminal like"
14036,"LIMS1",0.1084,-0.415,"NA","LIM zinc finger domain containing 1"
14037,"PRSS33",0.1083,0.045,"NA","serine protease 33"
14038,"GDPD5",0.1083,-0.06,"NA","glycerophosphodiester phosphodiesterase domain containing 5"
14039,"CCNE1",0.1083,-0.17,"ChroRemod","cyclin E1"
14040,"INPP5B",0.1082,-0.22,"NA","inositol polyphosphate-5-phosphatase B"
14041,"MRO",0.1082,-0.07,"NA","maestro"
14042,"TXNIP",0.1082,0.08,"NA","thioredoxin interacting protein"
14043,"MRPL34",0.1082,-0.955,"NA","NA"
14044,"KCNG4",0.1081,-0.035,"NA","potassium voltage-gated channel modifier subfamily G member 4"
14045,"CEACAM5",0.1081,0.09,"NA","CEA cell adhesion molecule 5"
14046,"KCP",0.1081,,,
14047,"NDUFAF5",0.108,-0.22,"NA","NADH:ubiquinone oxidoreductase complex assembly factor 5"
14048,"CT45A6",0.108,,,
14049,"TRPM1",0.108,-0.035,"NA","transient receptor potential cation channel subfamily M member 1"
14050,"SPEF2",0.108,0.03,"NA","sperm flagellar 2"
14051,"WNT6",0.1079,-0.035,"NA","Wnt family member 6"
14052,"ZNF780A",0.1079,-0.01,"TF","zinc finger protein 780A"
14053,"DTX2",0.1079,-0.075,"NA","deltex E3 ubiquitin ligase 2"
14054,"ITGB7",0.1079,-0.15,"NA","integrin subunit beta 7"
14055,"FYB2",0.1078,-0.135,"NA","FYN binding protein 2"
14056,"JKAMP",0.1078,-0.185,"NA","JNK1/MAPK8 associated membrane protein"
14057,"ADM2",0.1078,0.14,"NA","adrenomedullin 2"
14058,"HIF1A",0.1077,0.16,"TF","hypoxia inducible factor 1 subunit alpha"
14059,"CCDC160",0.1077,-0.055,"NA","coiled-coil domain containing 160"
14060,"SAR1B",0.1077,-0.005,"NA","secretion associated Ras related GTPase 1B"
14061,"FMN2",0.1076,0.13,"NA","formin 2"
14062,"SEPTIN7",0.1076,,,
14063,"C10orf105",0.1076,-0.055,"NA","chromosome 10 open reading frame 105"
14064,"KCTD10",0.1075,-0.425,"NA","potassium channel tetramerization domain containing 10"
14065,"PLAT",0.1075,0.1,"NA","plasminogen activator"
14066,"RPS26",0.1075,-0.15,"NA","ribosomal protein S26"
14067,"GPR65",0.1075,0.09,"NA","G protein-coupled receptor 65"
14068,"ARID4A",0.1074,-0.075,"TF","AT-rich interaction domain 4A"
14069,"EIF4EBP2",0.1074,-0.245,"NA","eukaryotic translation initiation factor 4E binding protein 2"
14070,"NGRN",0.1074,-0.275,"NA","neugrin"
14071,"ZBTB12",0.1074,-0.335,"TF","zinc finger and BTB domain containing 12"
14072,"DEFB110",0.1073,0.215,"NA","defensin beta 110"
14073,"VN1R4",0.1073,0.06,"NA","vomeronasal 1 receptor 4"
14074,"HAT1",0.1073,-0.1,"NA","histone acetyltransferase 1"
14075,"UNC13D",0.1072,-0.115,"NA","unc-13 homolog D"
14076,"RBMS2",0.1072,0.05,"NA","RNA binding motif single stranded interacting protein 2"
14077,"ATP13A4",0.1072,0.05,"NA","ATPase 13A4"
14078,"VRTN",0.1072,-0.1,"NA","vertebrae development associated"
14079,"MED25",0.1071,-0.31,"NA","NA"
14080,"CTSA",0.1071,0.055,"NA","cathepsin A"
14081,"KLK5",0.1071,-0.08,"NA","kallikrein related peptidase 5"
14082,"PTN",0.107,-0.005,"NA","pleiotrophin"
14083,"CRLF2",0.107,,,
14084,"HDAC7",0.107,-0.18,"ChroRemod","histone deacetylase 7"
14085,"UBXN1",0.1069,-0.075,"NA","UBX domain protein 1"
14086,"ABI3",0.1069,0.045,"NA","ABI family member 3"
14087,"XIRP2",0.1069,0.045,"NA","xin actin binding repeat containing 2"
14088,"KNOP1",0.1069,0.17,"NA","lysine rich nucleolar protein 1"
14089,"DNAAF3",0.1068,0.13,"NA","dynein axonemal assembly factor 3"
14090,"VKORC1L1",0.1068,-0.19,"NA","vitamin K epoxide reductase complex subunit 1 like 1"
14091,"ZNF117",0.1068,0.12,"TF","zinc finger protein 117"
14092,"C8A",0.1067,0.11,"NA","complement C8 alpha chain"
14093,"LINGO1",0.1067,-0.09,"NA","leucine rich repeat and Ig domain containing 1"
14094,"PSMD12",0.1067,-1.26,"NA","proteasome 26S subunit"
14095,"ACY3",0.1067,-0.08,"NA","aminoacylase 3"
14096,"MVK",0.1066,-1.04,"NA","mevalonate kinase"
14097,"PNMA1",0.1066,-0.125,"NA","PNMA family member 1"
14098,"THRA",0.1066,-0.115,"TF","thyroid hormone receptor alpha"
14099,"SACM1L",0.1065,-1.355,"NA","SAC1 like phosphatidylinositide phosphatase"
14100,"SNAI1",0.1065,0.125,"TF","snail family transcriptional repressor 1"
14101,"STYXL1",0.1064,0.065,"NA","serine/threonine/tyrosine interacting like 1"
14102,"FNDC9",0.1064,-0.01,"NA","fibronectin type III domain containing 9"
14103,"BHLHA9",0.1064,0.085,"TF","basic helix-loop-helix family member a9"
14104,"CARMIL3",0.1063,-0.065,"NA","capping protein regulator and myosin 1 linker 3"
14105,"TTC22",0.1063,-0.2,"NA","tetratricopeptide repeat domain 22"
14106,"SNX21",0.1063,-0.08,"NA","sorting nexin family member 21"
14107,"PDZD2",0.1062,0.1,"NA","PDZ domain containing 2"
14108,"SH2D1A",0.1062,0.195,"NA","SH2 domain containing 1A"
14109,"NSG2",0.1062,0.245,"NA","neuronal vesicle trafficking associated 2"
14110,"RTF1",0.1062,-0.775,"NA","RTF1 homolog"
14111,"SPEF1",0.1061,-0.175,"NA","sperm flagellar 1"
14112,"KLRG1",0.1061,0.19,"NA","killer cell lectin like receptor G1"
14113,"TENM4",0.1061,0.02,"NA","teneurin transmembrane protein 4"
14114,"ATP13A5",0.1061,0.145,"NA","ATPase 13A5"
14115,"MRAP",0.106,0.075,"NA","melanocortin 2 receptor accessory protein"
14116,"MTMR1",0.106,0,"NA","myotubularin related protein 1"
14117,"ACBD7",0.106,0.08,"NA","acyl-CoA binding domain containing 7"
14118,"MAGEB17",0.1059,0.13,"NA","MAGE family member B17"
14119,"ADAMTSL1",0.1059,0.085,"NA","ADAMTS like 1"
14120,"ZXDA",0.1059,0.06,"TF","zinc finger X-linked duplicated A"
14121,"FBXO8",0.1059,0.155,"NA","F-box protein 8"
14122,"FOXN1",0.1058,-0.205,"TF","forkhead box N1"
14123,"CPA4",0.1058,0.035,"NA","carboxypeptidase A4"
14124,"PLA2G4B",0.1058,-0.09,"NA","phospholipase A2 group IVB"
14125,"LMF1",0.1057,0.06,"NA","lipase maturation factor 1"
14126,"IFIT1B",0.1057,-0.025,"NA","interferon induced protein with tetratricopeptide repeats 1B"
14127,"NR1I2",0.1057,0.095,"TF","nuclear receptor subfamily 1 group I member 2"
14128,"CALHM3",0.1056,-0.07,"NA","calcium homeostasis modulator 3"
14129,"ABHD17C",0.1056,0.115,"NA","abhydrolase domain containing 17C"
14130,"PATE3",0.1056,0.125,"NA","prostate and testis expressed 3"
14131,"FAR2",0.1056,-0.295,"NA","fatty acyl-CoA reductase 2"
14132,"KCNJ11",0.1055,0.025,"NA","potassium inwardly rectifying channel subfamily J member 11"
14133,"CHST11",0.1055,-0.09,"NA","carbohydrate sulfotransferase 11"
14134,"ZNF469",0.1054,-0.25,"TF","zinc finger protein 469"
14135,"GTPBP6",0.1054,,,
14136,"CCDC62",0.1054,-0.17,"NA","coiled-coil domain containing 62"
14137,"DLX4",0.1053,-0.025,"TF","distal-less homeobox 4"
14138,"CAPZA3",0.1053,0.215,"NA","capping actin protein of muscle Z-line subunit alpha 3"
14139,"PERP",0.1053,-0.12,"NA","p53 apoptosis effector related to PMP22"
14140,"SMG9",0.1052,-0.075,"NA","SMG9 nonsense mediated mRNA decay factor"
14141,"CCDC150",0.1052,0.045,"NA","coiled-coil domain containing 150"
14142,"PROP1",0.1052,0.01,"TF","PROP paired-like homeobox 1"
14143,"AFAP1",0.1051,0.14,"NA","actin filament associated protein 1"
14144,"ANXA13",0.1051,-0.075,"NA","annexin A13"
14145,"TTC39A",0.105,-0.135,"NA","tetratricopeptide repeat domain 39A"
14146,"SCGB1C1",0.105,-0.215,"NA","secretoglobin family 1C member 1"
14147,"S100A11",0.105,-0.205,"NA","S100 calcium binding protein A11"
14148,"SESN3",0.1049,0.04,"NA","sestrin 3"
14149,"ADCY8",0.1049,-0.04,"NA","adenylate cyclase 8"
14150,"CCDC96",0.1049,0.01,"NA","coiled-coil domain containing 96"
14151,"GYPC",0.1048,-0.01,"NA","glycophorin C (Gerbich blood group)"
14152,"TMEM255B",0.1048,-0.045,"NA","transmembrane protein 255B"
14153,"EPHX2",0.1048,0.03,"NA","epoxide hydrolase 2"
14154,"PTX4",0.1048,0.085,"NA","pentraxin 4"
14155,"IDS",0.1047,0.04,"NA","iduronate 2-sulfatase"
14156,"ATRNL1",0.1047,0.21,"NA","attractin like 1"
14157,"MDFIC",0.1047,0.14,"NA","MyoD family inhibitor domain containing"
14158,"TYW1",0.1046,-0.085,"NA","tRNA-yW synthesizing protein 1 homolog"
14159,"OR5L2",0.1046,-0.125,"NA","olfactory receptor family 5 subfamily L member 2"
14160,"ELK4",0.1046,0.015,"TF","ETS transcription factor ELK4"
14161,"DSTN",0.1045,-0.05,"NA","destrin"
14162,"MX1",0.1045,0.02,"NA","MX dynamin like GTPase 1"
14163,"SPR",0.1045,-0.12,"NA","sepiapterin reductase"
14164,"HEXD",0.1045,,,
14165,"DHRS3",0.1044,-0.035,"NA","dehydrogenase/reductase 3"
14166,"FCRL5",0.1044,0.06,"NA","Fc receptor like 5"
14167,"BORCS5",0.1043,-0.26,"NA","BLOC-1 related complex subunit 5"
14168,"CORO7",0.1043,-0.11,"NA","coronin 7"
14169,"SLC44A2",0.1043,-0.12,"NA","solute carrier family 44 member 2"
14170,"KDR",0.1043,-0.175,"Kinase","kinase insert domain receptor"
14171,"TMX2",0.1042,-0.41,"NA","thioredoxin related transmembrane protein 2"
14172,"HSD3B2",0.1042,-0.06,"NA","hydroxy-delta-5-steroid dehydrogenase"
14173,"PCID2",0.1041,-1.24,"NA","PCI domain containing 2"
14174,"OTUD5",0.1041,-0.38,"NA","OTU deubiquitinase 5"
14175,"GLI1",0.1041,-0.325,"TF","GLI family zinc finger 1"
14176,"ZNF18",0.104,0.105,"TF","zinc finger protein 18"
14177,"SLC6A1",0.104,0.05,"NA","solute carrier family 6 member 1"
14178,"TOM1L2",0.104,0.02,"NA","target of myb1 like 2 membrane trafficking protein"
14179,"KATNAL1",0.1039,0.065,"NA","katanin catalytic subunit A1 like 1"
14180,"CDK14",0.1039,0.135,"Kinase","cyclin dependent kinase 14"
14181,"RTL5",0.1039,-0.175,"NA","retrotransposon Gag like 5"
14182,"ORAI3",0.1038,-0.205,"NA","ORAI calcium release-activated calcium modulator 3"
14183,"DYDC1",0.1038,-0.235,"NA","DPY30 domain containing 1"
14184,"ARHGAP29",0.1038,-0.21,"NA","Rho GTPase activating protein 29"
14185,"KBTBD2",0.1037,-0.175,"NA","kelch repeat and BTB domain containing 2"
14186,"CUX2",0.1037,-0.07,"TF","cut like homeobox 2"
14187,"LPAR1",0.1037,-0.05,"NA","lysophosphatidic acid receptor 1"
14188,"MECP2",0.1037,0.115,"TF","methyl-CpG binding protein 2"
14189,"WNT8A",0.1036,0.035,"NA","Wnt family member 8A"
14190,"TPRN",0.1036,-0.01,"NA","taperin"
14191,"FOXO6",0.1036,,,
14192,"FAM167A",0.1035,-0.125,"NA","family with sequence similarity 167 member A"
14193,"OR2G6",0.1035,-0.06,"NA","olfactory receptor family 2 subfamily G member 6"
14194,"MED13L",0.1035,-0.105,"NA","mediator complex subunit 13L"
14195,"HOXA3",0.1035,-0.075,"TF","homeobox A3"
14196,"OPA3",0.1034,-0.025,"NA","outer mitochondrial membrane lipid metabolism regulator OPA3"
14197,"GLRX5",0.1034,-0.555,"NA","glutaredoxin 5"
14198,"TTC33",0.1033,-0.075,"NA","tetratricopeptide repeat domain 33"
14199,"OR7C2",0.1033,-0.115,"NA","NA"
14200,"CA8",0.1032,-0.04,"NA","carbonic anhydrase 8"
14201,"FOS",0.1032,-0.105,"TF","Fos proto-oncogene"
14202,"ZNF334",0.1032,0.185,"TF","zinc finger protein 334"
14203,"NNMT",0.1031,0.135,"NA","nicotinamide N-methyltransferase"
14204,"METTL13",0.1031,-0.015,"NA","eEF1A lysine and N-terminal methyltransferase"
14205,"PNMA5",0.1031,0.095,"NA","PNMA family member 5"
14206,"GNG5",0.1031,-0.16,"NA","G protein subunit gamma 5"
14207,"MACROD1",0.103,-0.08,"NA","mono-ADP ribosylhydrolase 1"
14208,"CLDN10",0.103,0.025,"NA","claudin 10"
14209,"LRRN4CL",0.1029,-0.095,"NA","NA"
14210,"TRIM61",0.1029,-0.15,"NA","tripartite motif containing 61"
14211,"NEK5",0.1029,-0.09,"Kinase","NIMA related kinase 5"
14212,"SPIRE1",0.1029,0.155,"NA","spire type actin nucleation factor 1"
14213,"DNAJC10",0.1028,-0.17,"NA","DnaJ heat shock protein family (Hsp40) member C10"
14214,"ZNF184",0.1028,0.145,"TF","zinc finger protein 184"
14215,"ATG9B",0.1028,,,
14216,"HARS2",0.1027,-0.485,"NA","histidyl-tRNA synthetase 2"
14217,"ARHGEF15",0.1027,0.005,"NA","Rho guanine nucleotide exchange factor 15"
14218,"SLC20A1",0.1027,-0.37,"NA","solute carrier family 20 member 1"
14219,"SMCO3",0.1027,0.155,"NA","single-pass membrane protein with coiled-coil domains 3"
14220,"NETO1",0.1026,0.11,"NA","neuropilin and tolloid like 1"
14221,"RASAL3",0.1026,-0.03,"NA","RAS protein activator like 3"
14222,"TBC1D2B",0.1026,-0.09,"NA","TBC1 domain family member 2B"
14223,"FZD7",0.1026,0.12,"NA","frizzled class receptor 7"
14224,"HSPA4L",0.1025,0.005,"NA","heat shock protein family A (Hsp70) member 4 like"
14225,"ABCC3",0.1025,-0.08,"NA","ATP binding cassette subfamily C member 3"
14226,"NIPSNAP2",0.1025,0.025,"NA","nipsnap homolog 2"
14227,"LMX1B",0.1024,0.05,"TF","LIM homeobox transcription factor 1 beta"
14228,"EFHD2",0.1024,-0.165,"NA","EF-hand domain family member D2"
14229,"TNXB",0.1024,-0.13,"NA","tenascin XB"
14230,"RANBP10",0.1024,-0.155,"NA","RAN binding protein 10"
14231,"MITF",0.1023,-0.065,"TF","melanocyte inducing transcription factor"
14232,"HEATR4",0.1023,-0.075,"NA","HEAT repeat containing 4"
14233,"GPRIN2",0.1023,-0.195,"NA","G protein regulated inducer of neurite outgrowth 2"
14234,"SERPINA11",0.1023,0.24,"NA","serpin family A member 11"
14235,"C1QL4",0.1022,-0.06,"NA","complement C1q like 4"
14236,"EZH1",0.1022,-0.195,"ChroRemod","enhancer of zeste 1 polycomb repressive complex 2 subunit"
14237,"NYAP1",0.1021,-0.005,"NA","neuronal tyrosine phosphorylated phosphoinositide-3-kinase adaptor 1"
14238,"CCDC71",0.1021,-0.095,"NA","coiled-coil domain containing 71"
14239,"NEO1",0.1021,-0.09,"NA","neogenin 1"
14240,"ATR",0.102,-1.095,"Kinase","ATR serine/threonine kinase"
14241,"GLT1D1",0.102,-0.025,"NA","glycosyltransferase 1 domain containing 1"
14242,"YPEL1",0.102,-0.445,"NA","yippee like 1"
14243,"TMF1",0.1019,-0.07,"TF","TATA element modulatory factor 1"
14244,"CASTOR1",0.1019,-0.21,"NA","cytosolic arginine sensor for mTORC1 subunit 1"
14245,"TESPA1",0.1018,-0.005,"NA","thymocyte expressed"
14246,"GDE1",0.1018,-0.14,"NA","glycerophosphodiester phosphodiesterase 1"
14247,"WDR4",0.1018,-0.28,"NA","WD repeat domain 4"
14248,"CDH3",0.1018,0.005,"NA","cadherin 3"
14249,"CSF2RA",0.1017,0.04,"NA","colony stimulating factor 2 receptor subunit alpha"
14250,"SLC39A5",0.1017,-0.05,"NA","solute carrier family 39 member 5"
14251,"TMEM169",0.1017,-0.045,"NA","transmembrane protein 169"
14252,"KRTAP10-3",0.1016,,,
14253,"PRKCQ",0.1016,0.05,"Kinase","protein kinase C theta"
14254,"AJUBA",0.1016,-0.025,"NA","ajuba LIM protein"
14255,"TCF4",0.1015,0.03,"TF","transcription factor 7 like 2"
14256,"CALHM5",0.1015,0.095,"NA","calcium homeostasis modulator family member 5"
14257,"OPTN",0.1015,0.075,"ChroRemod","optineurin"
14258,"SSRP1",0.1015,-1.31,"TF","structure specific recognition protein 1"
14259,"LARGE1",0.1014,0.13,"NA","LARGE xylosyl- and glucuronyltransferase 1"
14260,"SLC25A10",0.1014,-0.39,"NA","solute carrier family 25 member 10"
14261,"SPATA6",0.1014,0.075,"NA","spermatogenesis associated 6"
14262,"LHFPL2",0.1013,0.095,"NA","LHFPL tetraspan subfamily member 2"
14263,"TSEN2",0.1013,-0.74,"NA","tRNA splicing endonuclease subunit 2"
14264,"EGF",0.1013,-0.06,"NA","epidermal growth factor"
14265,"TMEM69",0.1012,-0.15,"NA","transmembrane protein 69"
14266,"PRMT3",0.1012,0.075,"TF","protein arginine methyltransferase 3"
14267,"S100Z",0.1012,-0.035,"NA","S100 calcium binding protein Z"
14268,"IL20RA",0.1012,0.015,"NA","interleukin 20 receptor subunit alpha"
14269,"IL6R",0.1011,-0.095,"NA","interleukin 6 receptor"
14270,"CDC5L",0.1011,-1.635,"TF","cell division cycle 5 like"
14271,"SNX30",0.1011,0.145,"NA","sorting nexin family member 30"
14272,"PSMD2",0.1011,-1.29,"NA","proteasome 26S subunit"
14273,"OR5V1",0.101,0.105,"NA","olfactory receptor family 5 subfamily V member 1"
14274,"BICD1",0.101,-0.14,"NA","BICD cargo adaptor 1"
14275,"OR2L5",0.1009,-0.075,"NA","olfactory receptor family 2 subfamily L member 5"
14276,"NUTM1",0.1009,-0.015,"NA","NUT midline carcinoma family member 1"
14277,"PCDHGC5",0.1009,-0.115,"NA","protocadherin gamma subfamily C"
14278,"CHMP2B",0.1008,0.01,"NA","charged multivesicular body protein 2B"
14279,"OGDH",0.1008,-0.575,"NA","oxoglutarate dehydrogenase"
14280,"CELF1",0.1008,-0.17,"NA","CUGBP Elav-like family member 1"
14281,"KCNJ18",0.1007,0.075,"NA","potassium inwardly rectifying channel subfamily J member 18"
14282,"NEU3",0.1007,-0.065,"NA","neuraminidase 3"
